stfips,areatype,area,maparea,areaname,Stateabbrv,periodid,PeriodString,matoccode,estoccprj,projoccprj,grrate,nchg,pchg,aopeng,aopenr,aopent,exits,annualexits,transfers,annualtransfers,change,annualchange,openings,annualopenings,growcode,growdesc,suppress,estyear,projyear,codetype,occcode,codeTitle,codelevel,inDemand,regionalInDemand,green,regionalGreen,DemandRank,Timeperiod,Fullperiod,Sortperiod,Rank,SortOcc
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,413011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,413011,Advertising Sales Agents,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;88,Advertising Sales Agents
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,413011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,413011,Advertising Sales Agents,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;89,Advertising Sales Agents
00,00,000000,0000000000,United States,US,18,20180020280005,112000,773700,822400,,48700,6.3000,,,,164000,16400,543000,54300,48700,4870,755000,75500,GG,Growing,0,2018,2028,14,112000,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",3,,,,,,2018-2028,20180020280005,2018202818,90,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers"
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,112000,303,324,0.6724,21,6.9307,,,,64,6,213,21,21,2,298,29,GG,Growing,0,2018,2028,14,112000,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",3,,,,,,2018-2028,20180020280005,2018202818,91,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers"
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,112000,121,132,0.8739,11,9.0909,,,,26,3,85,8,11,1,122,12,GG,Growing,0,2018,2028,14,112000,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",3,,,,,,2018-2028,20180020280005,2018202818,92,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers"
35,15,000005,3515000005,Central Region,NM,18,20180020280005,112000,1013,1068,0.5301,55,5.4294,,,,214,21,710,71,55,6,979,98,SS,Stable,0,2018,2028,14,112000,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",3,,,,,,2018-2028,20180020280005,2018202818,93,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers"
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,112000,167,177,0.5833,10,5.9880,,,,36,4,117,12,10,1,163,17,SS,Stable,0,2018,2028,14,112000,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",3,,,,,,2018-2028,20180020280005,2018202818,94,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers"
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,112000,210,227,0.7815,17,8.0952,,,,45,4,150,15,17,2,212,21,GG,Growing,0,2018,2028,14,112000,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",3,,,,,,2018-2028,20180020280005,2018202818,95,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers"
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,112000,1734,1846,0.6279,112,6.4591,,,,367,37,1221,122,112,11,1700,170,GG,Growing,0,2018,2028,14,112000,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",3,,,,,,2018-2028,20180020280005,2018202818,96,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers"
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,112000,1013,1068,0.5301,55,5.4294,,,,214,21,710,71,55,6,979,98,SS,Stable,0,2018,2028,14,112000,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",3,,,,,,2018-2028,20180020280005,2018202818,97,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers"
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,112000,146,157,0.7290,11,7.5342,,,,32,3,103,10,11,1,146,14,GG,Growing,0,2018,2028,14,112000,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",3,,,,,,2018-2028,20180020280005,2018202818,98,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers"
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,112000,57,61,0.6805,4,7.0175,,,,12,1,40,4,4,0,56,5,GG,Growing,0,2018,2028,14,112000,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",3,,,,,,2018-2028,20180020280005,2018202818,99,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers"
00,00,000000,0000000000,United States,US,18,20180020280005,173021,10500,11000,,500,4.5000,,,,4000,400,7000,700,500,50,11000,1100,SS,Stable,0,2018,2028,14,173021,Aerospace Engineering and Operations Technologists and Technicians,6,0,0,0,0,,2018-2028,20180020280005,2018202818,100,Aerospace Engineering and Operations Technologists and Technicians
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,173021,86,99,1.4177,13,15.1163,,,,31,3,60,6,13,1,104,10,GG,Growing,0,2018,2028,14,173021,Aerospace Engineering and Operations Technologists and Technicians,6,0,0,0,0,,2018-2028,20180020280005,2018202818,101,Aerospace Engineering and Operations Technologists and Technicians
35,15,000005,3515000005,Central Region,NM,18,20180020280005,173021,86,99,1.4177,13,15.1163,,,,31,3,60,6,13,1,104,10,GG,Growing,0,2018,2028,14,173021,Aerospace Engineering and Operations Technologists and Technicians,6,0,0,0,0,,2018-2028,20180020280005,2018202818,102,Aerospace Engineering and Operations Technologists and Technicians
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,173021,202,234,1.4814,32,15.8416,,,,72,7,140,14,32,3,244,24,GG,Growing,0,2018,2028,14,173021,Aerospace Engineering and Operations Technologists and Technicians,6,0,0,0,0,,2018-2028,20180020280005,2018202818,103,Aerospace Engineering and Operations Technologists and Technicians
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,173021,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,173021,Aerospace Engineering and Operations Technologists and Technicians,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;104,Aerospace Engineering and Operations Technologists and Technicians
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,173021,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,173021,Aerospace Engineering and Operations Technologists and Technicians,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;105,Aerospace Engineering and Operations Technologists and Technicians
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,173021,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,173021,Aerospace Engineering and Operations Technologists and Technicians,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;106,Aerospace Engineering and Operations Technologists and Technicians
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,173021,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,173021,Aerospace Engineering and Operations Technologists and Technicians,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;107,Aerospace Engineering and Operations Technologists and Technicians
00,00,000000,0000000000,United States,US,18,20180020280005,172011,67200,68300,,1100,1.7000,,,,14000,1400,29000,2900,1100,110,45000,4500,SS,Stable,0,2018,2028,14,172011,Aerospace Engineers,6,0,0,1,0,,2018-2028,20180020280005,2018202818,108,Aerospace Engineers
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,172011,430,465,0.7856,35,8.1395,,,,95,10,193,19,35,4,323,33,GG,Growing,0,2018,2028,14,172011,Aerospace Engineers,6,0,0,1,0,,2018-2028,20180020280005,2018202818,109,Aerospace Engineers
35,15,000005,3515000005,Central Region,NM,18,20180020280005,172011,430,465,0.7856,35,8.1395,,,,95,10,193,19,35,4,323,33,GG,Growing,0,2018,2028,14,172011,Aerospace Engineers,6,0,0,1,0,,2018-2028,20180020280005,2018202818,110,Aerospace Engineers
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,172011,87,89,0.2275,2,2.2989,,,,19,2,38,4,2,0,59,6,SS,Stable,0,2018,2028,14,172011,Aerospace Engineers,6,0,0,1,0,,2018-2028,20180020280005,2018202818,111,Aerospace Engineers
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,172011,73,82,1.1694,9,12.3288,,,,16,2,33,3,9,1,58,6,GG,Growing,0,2018,2028,14,172011,Aerospace Engineers,6,0,0,1,0,,2018-2028,20180020280005,2018202818,112,Aerospace Engineers
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,172011,698,752,0.7480,54,7.7364,,,,153,15,313,31,54,5,520,51,GG,Growing,0,2018,2028,14,172011,Aerospace Engineers,6,0,0,1,0,,2018-2028,20180020280005,2018202818,113,Aerospace Engineers
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,172011,91,93,0.2176,2,2.1978,,,,19,2,40,4,2,0,61,6,SS,Stable,0,2018,2028,14,172011,Aerospace Engineers,6,0,0,1,0,,2018-2028,20180020280005,2018202818,114,Aerospace Engineers
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,172011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,172011,Aerospace Engineers,6,0,0,1,0,,2018-2028,20180020280005,2018202818,s;115,Aerospace Engineers
00,00,000000,0000000000,United States,US,18,20180020280005,131011,19400,21500,,2000,10.4000,,,,7000,700,17000,1700,2000,200,26000,2600,GG,Growing,0,2018,2028,14,131011,"Agents and Business Managers of Artists, Performers, and Athletes",6,1,0,0,0,,2018-2028,20180020280005,2018202818,116,"Agents and Business Managers of Artists, Performers, and Athletes"
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,131011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,131011,"Agents and Business Managers of Artists, Performers, and Athletes",6,1,0,0,0,,2018-2028,20180020280005,2018202818,s;117,"Agents and Business Managers of Artists, Performers, and Athletes"
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,131011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,131011,"Agents and Business Managers of Artists, Performers, and Athletes",6,1,0,0,0,,2018-2028,20180020280005,2018202818,s;118,"Agents and Business Managers of Artists, Performers, and Athletes"
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,131011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,131011,"Agents and Business Managers of Artists, Performers, and Athletes",6,1,0,0,0,,2018-2028,20180020280005,2018202818,s;119,"Agents and Business Managers of Artists, Performers, and Athletes"
35,15,000005,3515000005,Central Region,NM,18,20180020280005,131011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,131011,"Agents and Business Managers of Artists, Performers, and Athletes",6,1,0,0,0,,2018-2028,20180020280005,2018202818,s;120,"Agents and Business Managers of Artists, Performers, and Athletes"
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,131011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,131011,"Agents and Business Managers of Artists, Performers, and Athletes",6,1,0,0,0,,2018-2028,20180020280005,2018202818,s;121,"Agents and Business Managers of Artists, Performers, and Athletes"
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,131011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,131011,"Agents and Business Managers of Artists, Performers, and Athletes",6,1,0,0,0,,2018-2028,20180020280005,2018202818,s;122,"Agents and Business Managers of Artists, Performers, and Athletes"
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,131011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,131011,"Agents and Business Managers of Artists, Performers, and Athletes",6,1,0,0,0,,2018-2028,20180020280005,2018202818,s;123,"Agents and Business Managers of Artists, Performers, and Athletes"
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,131011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,131011,"Agents and Business Managers of Artists, Performers, and Athletes",6,1,0,0,0,,2018-2028,20180020280005,2018202818,s;124,"Agents and Business Managers of Artists, Performers, and Athletes"
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,131011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,131011,"Agents and Business Managers of Artists, Performers, and Athletes",6,1,0,0,0,,2018-2028,20180020280005,2018202818,s;125,"Agents and Business Managers of Artists, Performers, and Athletes"
00,00,000000,0000000000,United States,US,18,20180020280005,194011,29200,31000,,1800,6.1000,,,,6000,600,30000,3000,1800,180,38000,3800,GG,Growing,0,2018,2028,14,194011,Agricultural and Food Science Technicians,6,0,0,0,0,,2018-2028,20180020280005,2018202818,126,Agricultural and Food Science Technicians
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,194011,191,207,0.8077,16,8.3770,,,,42,4,199,20,16,2,257,26,GG,Growing,0,2018,2028,14,194011,Agricultural and Food Science Technicians,6,0,0,0,0,,2018-2028,20180020280005,2018202818,127,Agricultural and Food Science Technicians
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,194011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,194011,Agricultural and Food Science Technicians,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;128,Agricultural and Food Science Technicians
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,194011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,194011,Agricultural and Food Science Technicians,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;129,Agricultural and Food Science Technicians
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,194011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,194011,Agricultural and Food Science Technicians,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;130,Agricultural and Food Science Technicians
35,15,000005,3515000005,Central Region,NM,18,20180020280005,194011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,194011,Agricultural and Food Science Technicians,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;131,Agricultural and Food Science Technicians
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,194011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,194011,Agricultural and Food Science Technicians,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;132,Agricultural and Food Science Technicians
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,194011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,194011,Agricultural and Food Science Technicians,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;133,Agricultural and Food Science Technicians
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,194011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,194011,Agricultural and Food Science Technicians,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;134,Agricultural and Food Science Technicians
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,194011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,194011,Agricultural and Food Science Technicians,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;135,Agricultural and Food Science Technicians
00,00,000000,0000000000,United States,US,18,20180020280005,191010,35600,38000,,2300,6.6000,,,,7000,700,34000,3400,2300,230,43000,4300,GG,Growing,0,2018,2028,14,191010,Agricultural and Food Scientists,5,,,,,,2018-2028,20180020280005,2018202818,136,Agricultural and Food Scientists
00,00,000000,0000000000,United States,US,18,20180020280005,191040,138300,149200,,11000,7.9000,,,,20000,2000,108000,10800,11000,1100,139000,13900,GG,Growing,0,2018,2028,14,191040,Agricultural and Food Scientists,5,,,,,,2018-2028,20180020280005,2018202818,137,Agricultural and Food Scientists
00,00,000000,0000000000,United States,US,18,20180020280005,172021,2600,2800,,100,5.4000,,,,1000,100,1000,100,100,10,2000,200,GG,Growing,0,2018,2028,14,172021,Agricultural Engineers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,138,Agricultural Engineers
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,172021,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,172021,Agricultural Engineers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;139,Agricultural Engineers
35,15,000005,3515000005,Central Region,NM,18,20180020280005,172021,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,172021,Agricultural Engineers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;140,Agricultural Engineers
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,172021,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,172021,Agricultural Engineers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;141,Agricultural Engineers
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,172021,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,172021,Agricultural Engineers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;142,Agricultural Engineers
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,172021,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,172021,Agricultural Engineers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;143,Agricultural Engineers
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,172021,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,172021,Agricultural Engineers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;144,Agricultural Engineers
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,172021,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,172021,Agricultural Engineers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;145,Agricultural Engineers
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,172021,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,172021,Agricultural Engineers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;146,Agricultural Engineers
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,452091,476,517,0.8297,41,8.6134,,,,197,20,614,61,41,4,852,85,GG,Growing,0,2018,2028,14,452091,Agricultural Equipment Operators,6,1,0,0,0,,2018-2028,20180020280005,2018202818,147,Agricultural Equipment Operators
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,452091,86,93,0.7856,7,8.1395,,,,36,4,111,11,7,1,154,16,GG,Growing,0,2018,2028,14,452091,Agricultural Equipment Operators,6,1,0,0,0,,2018-2028,20180020280005,2018202818,148,Agricultural Equipment Operators
00,00,000000,0000000000,United States,US,18,20180020280005,452091,66600,73100,,6500,9.8000,,,,28000,2800,86000,8600,6500,650,121000,12100,GG,Growing,0,2018,2028,14,452091,Agricultural Equipment Operators,6,1,0,0,0,,2018-2028,20180020280005,2018202818,149,Agricultural Equipment Operators
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,452091,202,216,0.6724,14,6.9307,,,,83,8,258,26,14,1,355,35,GG,Growing,0,2018,2028,14,452091,Agricultural Equipment Operators,6,1,0,0,0,,2018-2028,20180020280005,2018202818,150,Agricultural Equipment Operators
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,452091,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,452091,Agricultural Equipment Operators,6,1,0,0,0,,2018-2028,20180020280005,2018202818,s;151,Agricultural Equipment Operators
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,452091,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,452091,Agricultural Equipment Operators,6,1,0,0,0,,2018-2028,20180020280005,2018202818,s;152,Agricultural Equipment Operators
35,15,000005,3515000005,Central Region,NM,18,20180020280005,452091,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,452091,Agricultural Equipment Operators,6,1,0,0,0,,2018-2028,20180020280005,2018202818,s;153,Agricultural Equipment Operators
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,452091,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,452091,Agricultural Equipment Operators,6,1,0,0,0,,2018-2028,20180020280005,2018202818,s;154,Agricultural Equipment Operators
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,452091,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,452091,Agricultural Equipment Operators,6,1,0,0,0,,2018-2028,20180020280005,2018202818,s;155,Agricultural Equipment Operators
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,452091,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,452091,Agricultural Equipment Operators,6,1,0,0,0,,2018-2028,20180020280005,2018202818,s;156,Agricultural Equipment Operators
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,452011,138,146,0.5651,8,5.7971,,,,61,6,147,15,8,1,216,22,SS,Stable,0,2018,2028,14,452011,Agricultural Inspectors,6,0,0,1,0,,2018-2028,20180020280005,2018202818,157,Agricultural Inspectors
00,00,000000,0000000000,United States,US,18,20180020280005,452011,17700,18400,,700,4.2000,,,,8000,800,19000,1900,700,70,27000,2700,SS,Stable,0,2018,2028,14,452011,Agricultural Inspectors,6,0,0,1,0,,2018-2028,20180020280005,2018202818,158,Agricultural Inspectors
